LATITUDE,LONGITUDE,ACQ_DATE,ACQ_TIME,SATELLITE,FRP,DAYNIGHT,initialdat,area_ha,id,days_diff,layer,path
38.1070400000,15.2373400000,2023-07-25,"1121",N20,19.1500000000,D,2023-07-25,"56","217596","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1094200000,15.2407300000,2023-07-25,"1304",N20,18.4400000000,D,2023-07-25,"56","217596","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1079500000,15.2404300000,2023-07-25,"1304",N20,20.0400000000,D,2023-07-25,"56","217596","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1088400000,14.9966500000,2023-07-25,"1121",N20,122.5900000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1102200000,15.0024400000,2023-07-25,"1121",N20,27.6900000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1074300000,14.9907800000,2023-07-25,"1121",N20,122.5900000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1062700000,14.9861900000,2023-07-25,"1121",N20,104.6700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1091000000,14.9984100000,2023-07-25,"1121",N20,176.2400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1104700000,15.0042700000,2023-07-25,"1121",N20,176.2400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1077500000,14.9925800000,2023-07-25,"1121",N20,104.6700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1035400000,14.9952800000,2023-07-25,"1121",N20,104.6700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1075100000,15.0123800000,2023-07-25,"1121",N20,65.1500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1090100000,15.0188600000,2023-07-25,"1121",N20,65.1500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1048900000,15.0010700000,2023-07-25,"1121",N20,176.2400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1061900000,15.0066700000,2023-07-25,"1121",N20,176.2400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1004800000,15.0028900000,2023-07-25,"1121",N20,171.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1031300000,15.0142800000,2023-07-25,"1121",N20,32.8300000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1045400000,15.0203500000,2023-07-25,"1121",N20,32.8300000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1018100000,15.0085900000,2023-07-25,"1121",N20,171.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0988300000,15.0230200000,2023-07-25,"1304",N20,41.8500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0990000000,15.0329000000,2023-07-25,"1304",N20,12.4700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0986900000,15.0150000000,2023-07-25,"1304",N20,41.8500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0985500000,15.0073800000,2023-07-25,"1304",N20,16.6400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0984200000,14.9996900000,2023-07-25,"1304",N20,16.6400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0983000000,14.9932100000,2023-07-25,"1304",N20,12.1200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1059000000,15.0321700000,2023-07-25,"1304",N20,178.5800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1056100000,15.0160100000,2023-07-25,"1304",N20,157.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1052000000,14.9929700000,2023-07-25,"1304",N20,37.8200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1063100000,15.0545900000,2023-07-25,"1304",N20,9.3200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1061300000,15.0448800000,2023-07-25,"1304",N20,178.5800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1057400000,15.0229800000,2023-07-25,"1304",N20,157.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1053200000,14.9999600000,2023-07-25,"1304",N20,162.8800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1050900000,14.9869100000,2023-07-25,"1304",N20,37.8200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1130800000,15.0466100000,2023-07-25,"1304",N20,178.5800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1121600000,14.9959200000,2023-07-25,"1304",N20,37.8200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1132500000,15.0560200000,2023-07-25,"1304",N20,9.3200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1125000000,15.0154000000,2023-07-25,"1304",N20,157.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1124000000,15.0093400000,2023-07-25,"1304",N20,162.8800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1120200000,14.9885500000,2023-07-25,"1304",N20,37.8200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1126200000,15.0217600000,2023-07-25,"1304",N20,157.0200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1202000000,15.0572600000,2023-07-25,"1304",N20,28.7000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1199400000,15.0436800000,2023-07-25,"1304",N20,21.0800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1203600000,15.0660300000,2023-07-25,"1304",N20,28.7000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1196900000,15.0303500000,2023-07-25,"1304",N20,21.0800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1271300000,15.0579100000,2023-07-25,"1304",N20,28.7000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1268600000,15.0437900000,2023-07-25,"1304",N20,21.0800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0985000000,15.0223600000,2023-07-25,"1304",N20,62.8000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0984000000,15.0142900000,2023-07-25,"1304",N20,82.5500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0983000000,15.0067700000,2023-07-25,"1304",N20,82.5500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0982100000,14.9990700000,2023-07-25,"1304",N20,20.3800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.0981300000,14.9927800000,2023-07-25,"1304",N20,20.3800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1055100000,15.0310600000,2023-07-25,"1304",N20,62.8000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1053200000,15.0154000000,2023-07-25,"1304",N20,82.5500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1050200000,14.9923600000,2023-07-25,"1304",N20,20.3800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1056700000,15.0438500000,2023-07-25,"1304",N20,30.5100000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1054100000,15.0224100000,2023-07-25,"1304",N20,62.8000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1051100000,14.9991900000,2023-07-25,"1304",N20,20.3800000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1049500000,14.9864400000,2023-07-25,"1304",N20,49.0500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1126100000,15.0454400000,2023-07-25,"1304",N20,48.5400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1119600000,14.9952000000,2023-07-25,"1304",N20,187.1000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1127400000,15.0551500000,2023-07-25,"1304",N20,48.5400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1124100000,15.0297200000,2023-07-25,"1304",N20,308.9500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1122200000,15.0148800000,2023-07-25,"1304",N20,150.9700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1121300000,15.0087300000,2023-07-25,"1304",N20,150.9700000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1118600000,14.9878800000,2023-07-25,"1304",N20,28.7500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1122900000,15.0210500000,2023-07-25,"1304",N20,308.9500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1196700000,15.0564200000,2023-07-25,"1304",N20,48.5400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1194800000,15.0421900000,2023-07-25,"1304",N20,48.5400000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1197900000,15.0652800000,2023-07-25,"1304",N20,24.8500000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1266000000,15.0570800000,2023-07-25,"1304",N20,24.1200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1267100000,15.0655600000,2023-07-25,"1304",N20,10.9000000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1264000000,15.0423000000,2023-07-25,"1304",N20,24.1200000000,D,2023-07-25,"1331","217603","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1402200000,15.0497300000,2023-07-26,"0122",N20,2.3700000000,N,2023-07-25,"1331","217603","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
38.1068200000,14.9792400000,2023-07-26,"0122",N20,1.9000000000,N,2023-07-25,"1331","217603","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9591800000,15.3426300000,2023-07-25,"2341",N20,4.3000000000,N,2023-07-25,"268","217606","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9519800000,15.3337200000,2023-07-25,"2341",N20,4.3000000000,N,2023-07-25,"268","217606","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9651300000,15.3434800000,2023-07-26,"0122",N20,5.9200000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9626000000,15.3460200000,2023-07-26,"0122",N20,10.5600000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9584800000,15.3440700000,2023-07-26,"0122",N20,9.2300000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9572800000,15.3494300000,2023-07-26,"0122",N20,6.6300000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9560700000,15.3547600000,2023-07-26,"0122",N20,6.6300000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9555500000,15.3368400000,2023-07-26,"0122",N20,9.2300000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9531100000,15.3476200000,2023-07-26,"0122",N20,6.6300000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9512400000,15.3356800000,2023-07-26,"0122",N20,6.0400000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9469300000,15.3345800000,2023-07-26,"0122",N20,6.0400000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9457400000,15.3399000000,2023-07-26,"0122",N20,6.0400000000,N,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9603900000,15.3419500000,2023-07-26,"1104",N20,8.2600000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9615100000,15.3459200000,2023-07-26,"1104",N20,27.0200000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9573400000,15.3530700000,2023-07-26,"1104",N20,27.0200000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9584900000,15.3571700000,2023-07-26,"1104",N20,56.9300000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9655100000,15.3423900000,2023-07-26,"1104",N20,4.6200000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9568800000,15.3558600000,2023-07-26,"1104",N20,44.3000000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9579800000,15.3598500000,2023-07-26,"1104",N20,44.3000000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9512600000,15.3578600000,2023-07-26,"1104",N20,5.8500000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9401600000,15.3400800000,2023-07-26,"1104",N20,4.4000000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9415200000,15.3449900000,2023-07-26,"1104",N20,4.4000000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9569900000,15.3515400000,2023-07-26,"1244",N20,9.3600000000,D,2023-07-25,"268","217606","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.9651600000,15.3355600000,2023-07-27,"0105",N20,2.5600000000,N,2023-07-25,"268","217606","2",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.7930000000,15.1458300000,2023-07-18,"0033",N20,5.4800000000,N,2023-07-18,"157","217608","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.7927900000,15.1444400000,2023-07-18,"0033",N20,5.1700000000,N,2023-07-18,"157","217608","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6434200000,15.0153400000,2023-07-25,"1304",N20,9.6600000000,D,2023-07-25,"319","217610","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6504300000,15.0220400000,2023-07-25,"1304",N20,25.5300000000,D,2023-07-25,"319","217610","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6502900000,15.0135400000,2023-07-25,"1304",N20,16.8100000000,D,2023-07-25,"319","217610","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6471400000,15.0051000000,2023-07-26,"0122",N20,1.7600000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6638100000,15.0311800000,2023-07-26,"0122",N20,8.1500000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6619100000,15.0196100000,2023-07-26,"0122",N20,2.0500000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6607000000,15.0249600000,2023-07-26,"0122",N20,2.2600000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6576000000,15.0186700000,2023-07-26,"0122",N20,2.0500000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6564000000,15.0240100000,2023-07-26,"0122",N20,2.2600000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6497800000,15.0333600000,2023-07-26,"0122",N20,0.7700000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6485900000,15.0386200000,2023-07-26,"0122",N20,0.7700000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6467100000,15.0269500000,2023-07-26,"0122",N20,1.0100000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6455400000,15.0321100000,2023-07-26,"0122",N20,0.7700000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6459700000,15.0102500000,2023-07-26,"0122",N20,5.1200000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6429000000,15.0039000000,2023-07-26,"0122",N20,1.7600000000,N,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6460000000,15.0325200000,2023-07-26,"1244",N20,6.7200000000,D,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6462600000,15.0370100000,2023-07-26,"1244",N20,6.7200000000,D,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6409100000,15.0384500000,2023-07-26,"1244",N20,10.4200000000,D,2023-07-25,"319","217610","1",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.6424700000,15.0404600000,2023-07-27,"0105",N20,0.5000000000,N,2023-07-25,"319","217610","2",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2467200000,14.2435200000,2023-07-25,"1121",N20,116.5400000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2459500000,14.2546400000,2023-07-25,"1301",N20,6.8400000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2457500000,14.2470000000,2023-07-25,"1301",N20,10.9900000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2523800000,14.2474100000,2023-07-25,"1301",N20,10.9900000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2526100000,14.2557200000,2023-07-25,"1301",N20,6.8400000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
37.2435300000,14.2570200000,2023-07-25,"1301",N20,3.6500000000,D,2023-07-25,"181","217614","0",short_af_viirs_j1v,/home/sg/Desktop/validated_af/short_af_viirs_j1v.shp|layername=short_af_viirs_j1v
